gold_example_id,match_id,season,snapshot_over,sft_bucket,scenario_tag,review_priority,required_run_rate,wickets_in_hand,prompt,label_status,gold_probability,gold_analysis,reviewer_notes
gold_062,1304065,2022,17,easy,near_collapse,medium,21.333333333333332,2,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Kolkata Knight Riders chasing 216 set by Delhi Capitals
Venue: Brabourne Stadium, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Kolkata Knight Riders chose to field first

End of Over 17:
Score: 152/8 (102 balls faced)
Need: 64 off 18 (RRR: 21.33)
Current run rate: 8.94

Momentum:
Last over: 9
Last 3 overs: 21 runs, 4 wickets
Last 5 overs: Dot% 43% | Boundary% 20%

Batters:
AD Russell (chase SR 166, death SR 165)
Rasikh Salam (chase SR 125, death SR 160) (career data limited)
Partnership: 6b, 9r

Last over bowler: Mustafizur Rahman (3/4 overs used, death econ 10.00, death wkts/ov 0.33)
Next over: different bowler.

Venue context (Brabourne Stadium, Mumbai):
Limited IPL history (13 matches); venue stats are estimated.
Surface prior: batting-friendly, medium boundaries
Chase rate: ~54%
Avg 2nd inns: ~167
Death RPO: ~10.9
Dew: Medium evenings

Win probability for Kolkata Knight Riders?",approved,0.01,"This is almost gone for Kolkata Knight Riders unless something very unusual happens immediately. The equation is the biggest issue: 64 off 18 means 21.33 an over, far above the current 8.94. The lack of batting cushion is huge now: with 2 wickets left, every high-risk shot carries real collapse cost.",assistant_authored_gold_v1
gold_063,1304048,2022,18,easy,balanced_chase,medium,2.0,4,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Delhi Capitals chasing 178 set by Mumbai Indians
Venue: Brabourne Stadium, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Delhi Capitals chose to field first

End of Over 18:
Score: 174/6 (108 balls faced)
Need: 4 off 12 (RRR: 2.00)
Current run rate: 9.67

Momentum:
Last over: 24
Last 3 overs: 52 runs, 0 wickets
Last 5 overs: Dot% 13% | Boundary% 30%

Batters:
Lalit Yadav (chase SR 125, death SR 160) (career data limited)
AR Patel (chase SR 155, death SR 193)
Partnership: 28b, 70r

Last over bowler: DR Sams (4/4 overs used, death econ 17.73, death wkts/ov 0.00)
Next over: different bowler.

Venue context (Brabourne Stadium, Mumbai):
Limited IPL history (13 matches); venue stats are estimated.
Surface prior: batting-friendly, medium boundaries
Chase rate: ~54%
Avg 2nd inns: ~167
Death RPO: ~10.9
Dew: Medium evenings

Win probability for Delhi Capitals?",approved,0.99,Delhi Capitals should close this chase out from here unless they create a collapse for themselves. The equation is favorable now because the asking rate of 2.00 is below the current scoring rate of 9.67. Recent scoring gives them a pulse here: 52 off the last three overs has stopped the equation from running away.,assistant_authored_gold_v1
gold_064,1304053,2022,18,easy,balanced_chase,medium,17.0,6,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Lucknow Super Giants chasing 211 set by Chennai Super Kings
Venue: Brabourne Stadium, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Lucknow Super Giants chose to field first

End of Over 18:
Score: 177/4 (108 balls faced)
Need: 34 off 12 (RRR: 17.00)
Current run rate: 9.83

Momentum:
Last over: 12
Last 3 overs: 33 runs, 1 wickets
Last 5 overs: Dot% 23% | Boundary% 23%

Batters:
A Badoni (chase SR 125, death SR 160) (career data limited)
E Lewis (chase SR 125, death SR 160) (career data limited)
Partnership: 4b, 6r

Last over bowler: DJ Bravo (4/4 overs used, death econ 8.46, death wkts/ov 0.70)
Next over: different bowler.

Venue context (Brabourne Stadium, Mumbai):
Limited IPL history (13 matches); venue stats are estimated.
Surface prior: batting-friendly, medium boundaries
Chase rate: ~54%
Avg 2nd inns: ~167
Death RPO: ~10.9
Dew: Medium evenings

Win probability for Lucknow Super Giants?",approved,0.02,"Lucknow Super Giants are deep in trouble here and only a freak finish really changes the picture now. Run rate pressure is severe here: they need 17.00, but the innings has only run at 9.83 so far.",assistant_authored_gold_v1
gold_065,1304064,2022,18,easy,cruise_control,medium,4.0,8,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Royal Challengers Bengaluru chasing 152 set by Mumbai Indians
Venue: Maharashtra Cricket Association Stadium, Pune
Match type: Evening (7:30 PM IST, dew likely)
Toss: Royal Challengers Bengaluru chose to field first

End of Over 18:
Score: 144/2 (108 balls faced)
Need: 8 off 12 (RRR: 4.00)
Current run rate: 8.00

Momentum:
Last over: 13
Last 3 overs: 33 runs, 1 wickets
Last 5 overs: Dot% 20% | Boundary% 17%

Batters:
V Kohli (chase SR 125, death SR 202)
KD Karthik (chase SR 125, death SR 143)
Partnership: 7b, 14r

Last over bowler: JJ Bumrah (4/4 overs used, death econ 7.54, death wkts/ov 0.49)
Next over: different bowler.

Venue context (Maharashtra Cricket Association Stadium, Pune):
Surface: balanced, medium boundaries
Chase rate: 61% (23 matches)
Avg 2nd inns: 152
Death RPO: 9.8
Dew: Low evenings

Win probability for Royal Challengers Bengaluru?",approved,0.99,Royal Challengers Bengaluru are basically one controlled over away from the target now. The equation is favorable now because the asking rate of 4.00 is below the current scoring rate of 8.00. Recent scoring gives them a pulse here: 33 off the last three overs has stopped the equation from running away.,assistant_authored_gold_v1
gold_066,1304048,2022,5,interesting,resources_but_work,high,9.2,7,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Delhi Capitals chasing 178 set by Mumbai Indians
Venue: Brabourne Stadium, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Delhi Capitals chose to field first

End of Over 5:
Score: 40/3 (30 balls faced)
Need: 138 off 90 (RRR: 9.20)
Current run rate: 8.00

Momentum:
Last over: 9
Last 3 overs: 19 runs, 3 wickets
Last 5 overs: Dot% 57% | Boundary% 20%

Batters:
PP Shaw (chase SR 125, death SR 160) (career data limited)
Lalit Yadav (chase SR 125, death SR 160) (career data limited)
Partnership: 5b, 8r

Last over bowler: TS Mills (1/4 overs used, death econ 8.87, death wkts/ov 0.34)
Next over: different bowler.

Venue context (Brabourne Stadium, Mumbai):
Limited IPL history (13 matches); venue stats are estimated.
Surface prior: batting-friendly, medium boundaries
Chase rate: ~54%
Avg 2nd inns: ~167
Death RPO: ~10.9
Dew: Medium evenings

Win probability for Delhi Capitals?",approved,0.12,"It is still early enough for Delhi Capitals to recover, but the chase has already started badly. The chase has lost shape recently, with 3 wickets in the last three overs and a 57% dot-ball share across the last five. The rate is workable rather than easy: 9.20 still leaves little room for a quiet over.",assistant_authored_gold_v1
gold_067,1304070,2022,9,interesting,balanced_chase,high,10.090909090909092,6,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Rajasthan Royals chasing 193 set by Gujarat Titans
Venue: Dr DY Patil Sports Academy, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Rajasthan Royals chose to field first

End of Over 9:
Score: 82/4 (54 balls faced)
Need: 111 off 66 (RRR: 10.09)
Current run rate: 9.11

Momentum:
Last over: 6
Last 3 overs: 17 runs, 1 wickets
Last 5 overs: Dot% 53% | Boundary% 10%

Batters:
HE van der Dussen (chase SR 125, death SR 160) (career data limited)
SO Hetmyer (chase SR 125, death SR 160) (career data limited)
Partnership: 9b, 8r

Last over bowler: Rashid Khan (2/4 overs used, death econ 6.21, death wkts/ov 0.60)
Next over: different bowler.

Venue context (Dr DY Patil Sports Academy, Mumbai):
Surface: batting-friendly, medium boundaries
Chase rate: 63% (19 matches)
Avg 2nd inns: 141
Death RPO: 8.5
Dew: High evenings

Win probability for Rajasthan Royals?",approved,0.17,Rajasthan Royals are under heavy pressure now and need something out of the ordinary from this position. The rate is workable rather than easy: 10.09 still leaves little room for a quiet over.,assistant_authored_gold_v1
gold_068,1304072,2022,10,interesting,resources_but_work,high,11.4,7,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Mumbai Indians chasing 200 set by Lucknow Super Giants
Venue: Brabourne Stadium, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Mumbai Indians chose to field first

End of Over 10:
Score: 86/3 (60 balls faced)
Need: 114 off 60 (RRR: 11.40)
Current run rate: 8.60

Momentum:
Last over: 6
Last 3 overs: 24 runs, 0 wickets
Last 5 overs: Dot% 27% | Boundary% 10%

Batters:
SA Yadav (chase SR 132, death SR 206)
Tilak Varma (chase SR 125, death SR 160) (career data limited)
Partnership: 22b, 29r

Last over bowler: KH Pandya (1/4 overs used, death econ 9.65, death wkts/ov 0.27)
Next over: different bowler.

Venue context (Brabourne Stadium, Mumbai):
Limited IPL history (13 matches); venue stats are estimated.
Surface prior: batting-friendly, medium boundaries
Chase rate: ~54%
Avg 2nd inns: ~167
Death RPO: ~10.9
Dew: Medium evenings

Win probability for Mumbai Indians?",approved,0.19,Mumbai Indians are under heavy pressure now and need something out of the ordinary from this position. They still need a clear gear change: 11.40 required is a fair step above the present 8.60.,assistant_authored_gold_v1
gold_069,1304081,2022,10,interesting,balanced_chase,high,9.4,6,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Kolkata Knight Riders chasing 157 set by Gujarat Titans
Venue: Dr DY Patil Sports Academy, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Gujarat Titans chose to bat first

End of Over 10:
Score: 63/4 (60 balls faced)
Need: 94 off 60 (RRR: 9.40)
Current run rate: 6.30

Momentum:
Last over: 6
Last 3 overs: 22 runs, 0 wickets
Last 5 overs: Dot% 47% | Boundary% 17%

Batters:
RK Singh (chase SR 125, death SR 160) (career data limited)
VR Iyer (chase SR 125, death SR 160) (career data limited)
Partnership: 23b, 29r

Last over bowler: Mohammed Shami (3/4 overs used, death econ 10.93, death wkts/ov 0.75)
Next over: different bowler.

Venue context (Dr DY Patil Sports Academy, Mumbai):
Surface: batting-friendly, medium boundaries
Chase rate: 63% (19 matches)
Avg 2nd inns: 141
Death RPO: 8.5
Dew: High evenings

Win probability for Kolkata Knight Riders?",approved,0.27,This has become a difficult chase for Kolkata Knight Riders and they need the game to swing quickly back their way. The chase is still being pushed by the rate because 9.40 is comfortably above the current 6.30.,assistant_authored_gold_v1
gold_070,1304091,2022,12,interesting,balanced_chase,high,10.375,6,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Delhi Capitals chasing 196 set by Lucknow Super Giants
Venue: Wankhede Stadium, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Lucknow Super Giants chose to bat first

End of Over 12:
Score: 113/4 (72 balls faced)
Need: 83 off 48 (RRR: 10.38)
Current run rate: 9.42

Momentum:
Last over: 18
Last 3 overs: 26 runs, 0 wickets
Last 5 overs: Dot% 40% | Boundary% 17%

Batters:
RR Pant (chase SR 123, death SR 176)
R Powell (chase SR 125, death SR 160) (career data limited)
Partnership: 19b, 27r

Last over bowler: K Gowtham (2/4 overs used, death econ 25.00, death wkts/ov 0.00)
Next over: different bowler.

Venue context (Wankhede Stadium, Mumbai):
Surface: batting-friendly, medium boundaries
Chase rate: 54% (83 matches)
Avg 2nd inns: 155
Death RPO: 10.6
Dew: High evenings

Win probability for Delhi Capitals?",approved,0.29,"The bowling side is ahead for now, although Delhi Capitals still have a path if they string together a clean passage. The rate is workable rather than easy: 10.38 still leaves little room for a quiet over.",assistant_authored_gold_v1
gold_071,1304081,2022,15,interesting,fragile_middle_overs,high,10.0,4,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Kolkata Knight Riders chasing 157 set by Gujarat Titans
Venue: Dr DY Patil Sports Academy, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Gujarat Titans chose to bat first

End of Over 15:
Score: 107/6 (90 balls faced)
Need: 50 off 30 (RRR: 10.00)
Current run rate: 7.13

Momentum:
Last over: 8
Last 3 overs: 28 runs, 2 wickets
Last 5 overs: Dot% 43% | Boundary% 20%

Batters:
AD Russell (chase SR 166, death SR 165)
Shivam Mavi (chase SR 125, death SR 160) (career data limited)
Partnership: 10b, 9r

Last over bowler: LH Ferguson (3/4 overs used, death econ 8.90, death wkts/ov 0.53)
Next over: different bowler.

Venue context (Dr DY Patil Sports Academy, Mumbai):
Surface: batting-friendly, medium boundaries
Chase rate: 63% (19 matches)
Avg 2nd inns: 141
Death RPO: 8.5
Dew: High evenings

Win probability for Kolkata Knight Riders?",approved,0.19,This has become a difficult chase for Kolkata Knight Riders and they need the game to swing quickly back their way. The chase is still being pushed by the rate because 10.00 is comfortably above the current 7.13. The resource picture is thin: 4 wickets left means they cannot afford another careless over. The recent wickets are a major problem: 2 down in the last three overs has disrupted the chase badly.,assistant_authored_gold_v1
gold_072,1304059,2022,16,interesting,death_overs_tension,high,8.0,5,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Royal Challengers Bengaluru chasing 170 set by Rajasthan Royals
Venue: Wankhede Stadium, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Royal Challengers Bengaluru chose to field first

End of Over 16:
Score: 138/5 (96 balls faced)
Need: 32 off 24 (RRR: 8.00)
Current run rate: 8.62

Momentum:
Last over: 13
Last 3 overs: 50 runs, 0 wickets
Last 5 overs: Dot% 20% | Boundary% 33%

Batters:
KD Karthik (chase SR 125, death SR 143)
Shahbaz Ahmed (chase SR 125, death SR 160) (career data limited)
Partnership: 21b, 51r

Last over bowler: M Prasidh Krishna (3/4 overs used, death econ 11.57, death wkts/ov 0.28)
Next over: different bowler.

Venue context (Wankhede Stadium, Mumbai):
Surface: batting-friendly, medium boundaries
Chase rate: 54% (83 matches)
Avg 2nd inns: 155
Death RPO: 10.6
Dew: High evenings

Win probability for Royal Challengers Bengaluru?",approved,0.85,"Royal Challengers Bengaluru have the upper hand now, with the chase leaning their way more often than not. They have at least kept the chase moving, scoring 50 in the last three overs instead of drifting. KD Karthik and Shahbaz Ahmed are settled enough to matter, and that existing stand reduces the risk of the chase restarting from scratch. The equation remains live because 8.00 required is gettable but not forgiving.",assistant_authored_gold_v1
gold_073,1304050,2022,17,interesting,death_overs_tension,high,9.666666666666668,6,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Gujarat Titans chasing 159 set by Lucknow Super Giants
Venue: Wankhede Stadium, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Gujarat Titans chose to field first

End of Over 17:
Score: 130/4 (102 balls faced)
Need: 29 off 18 (RRR: 9.67)
Current run rate: 7.65

Momentum:
Last over: 17
Last 3 overs: 42 runs, 0 wickets
Last 5 overs: Dot% 23% | Boundary% 23%

Batters:
DA Miller (chase SR 125, death SR 172)
R Tewatia (chase SR 125, death SR 160) (career data limited)
Partnership: 31b, 52r

Last over bowler: Ravi Bishnoi (4/4 overs used, death econ 11.07, death wkts/ov 0.50)
Next over: different bowler.

Venue context (Wankhede Stadium, Mumbai):
Surface: batting-friendly, medium boundaries
Chase rate: 54% (83 matches)
Avg 2nd inns: 155
Death RPO: 10.6
Dew: High evenings

Win probability for Gujarat Titans?",approved,0.84,"Gujarat Titans have the upper hand now, with the chase leaning their way more often than not. They have at least kept the chase moving, scoring 42 in the last three overs instead of drifting. The current partnership is important here because DA Miller and R Tewatia have already built enough of a base to attack from. DA Miller also give them real late-overs hitting if this chase goes deep.",assistant_authored_gold_v1
gold_074,1304079,2022,15,late_tension,balanced_chase,high,10.6,5,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Chennai Super Kings chasing 156 set by Mumbai Indians
Venue: Dr DY Patil Sports Academy, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Chennai Super Kings chose to field first

End of Over 15:
Score: 103/5 (90 balls faced)
Need: 53 off 30 (RRR: 10.60)
Current run rate: 6.87

Momentum:
Last over: 5
Last 3 overs: 24 runs, 2 wickets
Last 5 overs: Dot% 40% | Boundary% 10%

Batters:
MS Dhoni (chase SR 130, death SR 161)
RA Jadeja (chase SR 180, death SR 218)
Partnership: 1b, 1r

Last over bowler: DR Sams (4/4 overs used, death econ 17.73, death wkts/ov 0.00)
Next over: different bowler.

Venue context (Dr DY Patil Sports Academy, Mumbai):
Surface: batting-friendly, medium boundaries
Chase rate: 63% (19 matches)
Avg 2nd inns: 141
Death RPO: 8.5
Dew: High evenings

Win probability for Chennai Super Kings?",approved,0.23,This has become a difficult chase for Chennai Super Kings and they need the game to swing quickly back their way. They still need a clear gear change: 10.60 required is a fair step above the present 6.87. The recent wickets are a major problem: 2 down in the last three overs has disrupted the chase badly.,assistant_authored_gold_v1
gold_075,1304093,2022,15,late_tension,resources_but_work,high,9.2,7,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Kolkata Knight Riders chasing 153 set by Rajasthan Royals
Venue: Wankhede Stadium, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Kolkata Knight Riders chose to field first

End of Over 15:
Score: 107/3 (90 balls faced)
Need: 46 off 30 (RRR: 9.20)
Current run rate: 7.13

Momentum:
Last over: 6
Last 3 overs: 22 runs, 1 wickets
Last 5 overs: Dot% 17% | Boundary% 20%

Batters:
RK Singh (chase SR 125, death SR 160) (career data limited)
N Rana (chase SR 117, death SR 120)
Partnership: 13b, 15r

Last over bowler: R Ashwin (4/4 overs used, death econ 9.64, death wkts/ov 1.08)
Next over: different bowler.

Venue context (Wankhede Stadium, Mumbai):
Surface: batting-friendly, medium boundaries
Chase rate: 54% (83 matches)
Avg 2nd inns: 155
Death RPO: 10.6
Dew: High evenings

Win probability for Kolkata Knight Riders?",approved,0.70,"Kolkata Knight Riders are slightly in front, though the next over or two still matter. They have at least kept the chase moving, scoring 22 in the last three overs instead of drifting. 7 wickets in hand gives them room to be proactive rather than desperate. There is a small tactical plus too: R Ashwin has already done a heavy share of the work, so the next over should come from a different option.",assistant_authored_gold_v1
gold_076,1304075,2022,16,late_tension,balanced_chase,high,13.0,5,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Gujarat Titans chasing 170 set by Chennai Super Kings
Venue: Maharashtra Cricket Association Stadium, Pune
Match type: Evening (7:30 PM IST, dew likely)
Toss: Gujarat Titans chose to field first

End of Over 16:
Score: 118/5 (96 balls faced)
Need: 52 off 24 (RRR: 13.00)
Current run rate: 7.38

Momentum:
Last over: 10
Last 3 overs: 31 runs, 0 wickets
Last 5 overs: Dot% 30% | Boundary% 23%

Batters:
DA Miller (chase SR 125, death SR 172)
Rashid Khan (chase SR 125, death SR 160) (career data limited)
Partnership: 20b, 31r

Last over bowler: M Theekshana (4/4 overs used, death econ 10.87, death wkts/ov 0.48) (career data limited)
Next over: different bowler.

Venue context (Maharashtra Cricket Association Stadium, Pune):
Surface: balanced, medium boundaries
Chase rate: 61% (23 matches)
Avg 2nd inns: 152
Death RPO: 9.8
Dew: Low evenings

Win probability for Gujarat Titans?",approved,0.12,"This has become a difficult chase for Gujarat Titans and they need the game to swing quickly back their way. Run rate pressure is severe here: they need 13.00, but the innings has only run at 7.38 so far.",assistant_authored_gold_v1
gold_077,1304087,2022,16,late_tension,death_overs_tension,high,7.5,4,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Delhi Capitals chasing 147 set by Kolkata Knight Riders
Venue: Wankhede Stadium, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Delhi Capitals chose to field first

End of Over 16:
Score: 117/6 (96 balls faced)
Need: 30 off 24 (RRR: 7.50)
Current run rate: 7.31

Momentum:
Last over: 4
Last 3 overs: 23 runs, 1 wickets
Last 5 overs: Dot% 33% | Boundary% 10%

Batters:
R Powell (chase SR 125, death SR 160) (career data limited)
SN Thakur (chase SR 125, death SR 160) (career data limited)
Partnership: 6b, 4r

Last over bowler: SP Narine (4/4 overs used, death econ 6.14, death wkts/ov 0.57)
Next over: different bowler.

Venue context (Wankhede Stadium, Mumbai):
Surface: batting-friendly, medium boundaries
Chase rate: 54% (83 matches)
Avg 2nd inns: 155
Death RPO: 10.6
Dew: High evenings

Win probability for Delhi Capitals?",approved,0.68,"Delhi Capitals have the edge, but this chase is not secure yet. The bowling side now has to move away from SP Narine, which slightly improves the batting side's next-over outlook. The rate is workable rather than easy: 7.50 still leaves little room for a quiet over. The resource picture is thin: 4 wickets left means they cannot afford another careless over.",assistant_authored_gold_v1
gold_078,1304090,2022,17,late_tension,balanced_chase,high,8.333333333333332,6,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Mumbai Indians chasing 159 set by Rajasthan Royals
Venue: Dr DY Patil Sports Academy, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Mumbai Indians chose to field first

End of Over 17:
Score: 134/4 (102 balls faced)
Need: 25 off 18 (RRR: 8.33)
Current run rate: 7.88

Momentum:
Last over: 10
Last 3 overs: 21 runs, 2 wickets
Last 5 overs: Dot% 37% | Boundary% 13%

Batters:
KA Pollard (chase SR 173, death SR 200)
TH David (chase SR 125, death SR 160) (career data limited)
Partnership: 10b, 12r

Last over bowler: YS Chahal (4/4 overs used, death econ 6.79, death wkts/ov 0.61)
Next over: different bowler.

Venue context (Dr DY Patil Sports Academy, Mumbai):
Surface: batting-friendly, medium boundaries
Chase rate: 63% (19 matches)
Avg 2nd inns: 141
Death RPO: 8.5
Dew: High evenings

Win probability for Mumbai Indians?",approved,0.81,"Mumbai Indians have the upper hand now, with the chase leaning their way more often than not. KA Pollard also give them real late-overs hitting if this chase goes deep. This ground in an evening game usually gives chasers a fair shot, which helps a little around the margins. There is a small tactical plus too: YS Chahal has already done a heavy share of the work, so the next over should come from a different option.",assistant_authored_gold_v1
gold_079,1304093,2022,17,late_tension,death_overs_tension,high,10.333333333333334,7,"SYSTEM:
You are an IPL cricket analyst. Estimate the probability (0.0 to 1.0) that the batting team wins the match.
Write a short public reasoning summary focused only on the most important signals.
Do not reveal hidden chain-of-thought.

Format exactly as:
<analysis>
[2-5 sentence public reasoning summary here]
</analysis>
<answer>0.XX</answer>

Answer must be a decimal between 0.0 and 1.0.

USER:
IPL Match - Kolkata Knight Riders chasing 153 set by Rajasthan Royals
Venue: Wankhede Stadium, Mumbai
Match type: Evening (7:30 PM IST, dew likely)
Toss: Kolkata Knight Riders chose to field first

End of Over 17:
Score: 122/3 (102 balls faced)
Need: 31 off 18 (RRR: 10.33)
Current run rate: 7.18

Momentum:
Last over: 8
Last 3 overs: 21 runs, 0 wickets
Last 5 overs: Dot% 30% | Boundary% 13%

Batters:
RK Singh (chase SR 125, death SR 160) (career data limited)
N Rana (chase SR 117, death SR 120)
Partnership: 25b, 30r

Last over bowler: M Prasidh Krishna (3/4 overs used, death econ 11.57, death wkts/ov 0.28)
Next over: different bowler.

Venue context (Wankhede Stadium, Mumbai):
Surface: batting-friendly, medium boundaries
Chase rate: 54% (83 matches)
Avg 2nd inns: 155
Death RPO: 10.6
Dew: High evenings

Win probability for Kolkata Knight Riders?",approved,0.69,"Kolkata Knight Riders have the edge, but this chase is not secure yet. This ground is capable of quick late scoring, so the death overs are still worth something to the chasing side. They still need a clear gear change: 10.33 required is a fair step above the present 7.18.",assistant_authored_gold_v1
